Candidate,Party,Votes
E. AHAMED,Indian Union Muslim League,437723
P.K.SAINABA,Communist Party of India (Marxist),242984
ADV. N.SREEPRAKASH,Bharatiya Janata Party,64705
NASARUDHEEN,SOCIAL DEMOCRATIC PARTY OF INDIA,47853
PROF. P.ISMAIL,Welfare Party Of India,29216
ILYAS,Bahujan Samaj Party,2745
GOPINATHAN.N,Independent,2491
DR. M.V. IBRAHIM,Independent,1376
SREEDHARAN,Independent,1330
ANWAR SHAKEEL OMAR,Independent,1215
None of the Above,None of the Above,21829
