Candidate,Party,Votes
GOPALAKRISHNAN C.,All India Anna Dravida Munnetra Kazhagam,463700
RAJA A.,Dravida Munnetra Kazhagam,358760
GANDHI P.,Indian National Congress,37702
RANI M.T.,Aam Aadmi Party,12525
KALA M.,Bahujan Samaj Party,3377
PONNUSAMY P.,Communist Party of India (Marxist-Leninist) Red Star,2733
DR.BALAN P.P.,Independent,2704
SUBRAMANIYAM P.,Independent,1711
ESWARAN T.,Makkal Manadu Katchi,1655
GUNASEKARAN K.,Republican Party of India (A),1650
None of the Above,None of the Above,46559
