2318,MAHARASHTRA,NAGPUR,RAJESH SURESH SADHANKAR,INDEPENDENT,537
2319,MAHARASHTRA,NAGPUR,CHIMOTE RAMMURTI KESHVRAO,GONDVANA GANTANTRA PARTY,528
2320,MAHARASHTRA,NAGPUR,BASHIR KHAN,MINORITIES DEMOCRATIC PARTY,466
2321,MAHARASHTRA,NAGPUR,SHAHID SHARIF,JANATA DAL (UNITED),452
2322,MAHARASHTRA,NAGPUR,PANKAJ PRAFULKUMAR BHANSALI,INDEPENDENT,439
2323,MAHARASHTRA,NAGPUR,DR. DHARMENDRA MANDLIK (PARATE),HINDUSTAN JANTA PARTY,426
2324,MAHARASHTRA,NAGPUR,BABULAL SUNDARLAL BANJARE,INDEPENDENT,419
2325,MAHARASHTRA,NAGPUR,DILIP NARAYAN BHORKAR,INDEPENDENT,415
2326,MAHARASHTRA,NAGPUR,DHIRAJ JAIDEV GAJBHIYE,INDEPENDENT,390
2327,MAHARASHTRA,NAGPUR,ATEEQUE AHMAD MALIK,INDEPENDENT,373
2328,MAHARASHTRA,NAGPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,3460
2329,MAHARASHTRA,BHANDARA,NANABHAU FALGUNRAO PATOLE,BHARATIYA JANATA PARTY,606129
2330,MAHARASHTRA,BHANDARA,PATEL PRAFUL MANOHARBHAI,NATIONALIST CONGRESS PARTY,456875
2331,MAHARASHTRA,BHANDARA,ENG. SANJAY RAGHUNATH NASARE,BAHUJAN SAMAJ PARTY,50958
2332,MAHARASHTRA,BHANDARA,ADV.DADASAHEB ALIAS DHANU BHIKAJI WALTHARE,INDEPENDENT,10133
2333,MAHARASHTRA,BHANDARA,MORESHWAR RAMAJI MESHRAM,INDEPENDENT,10127
2334,MAHARASHTRA,BHANDARA,ZANZAD SHALIKRAM SHANKARRAO,INDEPENDENT,9736
2335,MAHARASHTRA,BHANDARA,PRASHANT SHYAMSUNDAR MISHRA,AAM AADMI PARTY,8647
2336,MAHARASHTRA,BHANDARA,DHANANJAY SHAMLALJI RAJABHOJ,INDEPENDENT,6128
2337,MAHARASHTRA,BHANDARA,ISHWAR LAHANU NANDAGAWALI,INDEPENDENT,5941
2338,MAHARASHTRA,BHANDARA,CHOLE OMPRAKASH BAKARAM,INDEPENDENT,4417
2339,MAHARASHTRA,BHANDARA,VISHAL ARVIND BHOYAR,INDEPENDENT,4169
2340,MAHARASHTRA,BHANDARA,PATLE ANJALI AGASTIKUMAR,BHARIPA BAHUJAN MAHASANGH,1955
2341,MAHARASHTRA,BHANDARA,ARUN NAGORAO GAJBHIYE,INDEPENDENT,1876
2342,MAHARASHTRA,BHANDARA,BANTE JITENDRA RAMAJI,INDEPENDENT,1729
2343,MAHARASHTRA,BHANDARA,SAYYAD AFJALALI ALIAS CHHANUBHAI,MINORITIES DEMOCRATIC PARTY,1578
2344,MAHARASHTRA,BHANDARA,DR.KOHAPARE HARSHAWARDHAN MUNESHWAR,BAHUJAN MUKTI PARTY,1544
2345,MAHARASHTRA,BHANDARA,DAHARWAL GANESHDEO RAGHUJI,GONDVANA GANTANTRA PARTY,1542
2346,MAHARASHTRA,BHANDARA,SUSHMA VITTHAL NAGPURE,INDEPENDENT,1477
2347,MAHARASHTRA,BHANDARA,RAMAN MOTIRAM BANSOD,AMBEDKARITE PARTY OF INDIA,1429
2348,MAHARASHTRA,BHANDARA,MATE MANOHAR ALIAS MAMA,INDEPENDENT,1380
2349,MAHARASHTRA,BHANDARA,THAKARE RAMESHWAR (RAMESHWAR) SUNDARLAL,SAMAJWADI PARTY,1260
2350,MAHARASHTRA,BHANDARA,JITENDRA AADKUJI RAUT,AKHIL BHARATIYA MANAVATA PAKSHA,1077
2351,MAHARASHTRA,BHANDARA,RANJEET AMARDAS SUKHDEVE,AMBEDKAR SAMAJ PARTY,987
2352,MAHARASHTRA,BHANDARA,MIRZA VAHED BEG AHMADBEG,INDEPENDENT,899
2353,MAHARASHTRA,BHANDARA,VARSHA GOVIND TIDKE,INDEPENDENT,594
2354,MAHARASHTRA,BHANDARA,WADHAVE DAMODHAR NATTHU,INDEPENDENT,577
2355,MAHARASHTRA,BHANDARA,NONE OF THE ABOVE,NONE OF THE ABOVE,4032
2356,MAHARASHTRA,GADCHIROLI-CHIMUR,ASHOK MAHADEORAO NETE,BHARATIYA JANATA PARTY,535982
2357,MAHARASHTRA,GADCHIROLI-CHIMUR,DR. NAMDEO DALLUJI USENDI,INDIAN NATIONAL CONGRESS,299112
2358,MAHARASHTRA,GADCHIROLI-CHIMUR,RAMRAO GOVINDA NANNAWARE,BAHUJAN SAMAJ PARTY,66906
2359,MAHARASHTRA,GADCHIROLI-CHIMUR,DR. GAJBE RAMESHKUMAR BABURAOJI,AAM AADMI PARTY,45458
2360,MAHARASHTRA,GADCHIROLI-CHIMUR,NAMDEO ANANDRAO KANNAKE,COMMUNIST PARTY OF INDIA,22512
2361,MAHARASHTRA,GADCHIROLI-CHIMUR,SATISH GOKULDAS PENDAM,ALL INDIA TRINAMOOL CONGRESS,8156
2362,MAHARASHTRA,GADCHIROLI-CHIMUR,DEORAO MONBA NANNAWARE,AMBEDKARITE PARTY OF INDIA,6606
2363,MAHARASHTRA,GADCHIROLI-CHIMUR,DANDEKAR BABURAO LAXMAN,INDEPENDENT,6470
2364,MAHARASHTRA,GADCHIROLI-CHIMUR,VINOD ANKUSH NANNAWARE,SAMAJWADI PARTY,4287
2365,MAHARASHTRA,GADCHIROLI-CHIMUR,DIWAKAR PENDAM (EX. SERVICEMAN),BAHUJAN MUKTI PARTY,3730
2366,MAHARASHTRA,GADCHIROLI-CHIMUR,ADV. PRABHAKAR MAHAGUJI DADMAL,REPUBLICAN PARTY OF INDIA,3422
2367,MAHARASHTRA,GADCHIROLI-CHIMUR,NONE OF THE ABOVE,NONE OF THE ABOVE,24488
2368,MAHARASHTRA,CHANDRAPUR,AHIR HANSRAJ GANGARAM,BHARATIYA JANATA PARTY,508049
2369,MAHARASHTRA,CHANDRAPUR,DEOTALE SANJAY WAMANRAO,INDIAN NATIONAL CONGRESS,271780
2370,MAHARASHTRA,CHANDRAPUR,CHATAP WAMANRAO SADASHIV,AAM AADMI PARTY,204413
2371,MAHARASHTRA,CHANDRAPUR,KUMBHARE HANSRAJ GULAB,BAHUJAN SAMAJ PARTY,49229
2372,MAHARASHTRA,CHANDRAPUR,PRAMOD MANGARUJI SORTE,INDEPENDENT,10930
2373,MAHARASHTRA,CHANDRAPUR,VINOD DINANATH MESHRAM,INDEPENDENT,8936
2374,MAHARASHTRA,CHANDRAPUR,ASHOK VITHOBA KHANDALE,REPUBLICAN PARTY OF INDIA,8302
2375,MAHARASHTRA,CHANDRAPUR,NAMDEO SHEDMAKE,INDEPENDENT,5829
2376,MAHARASHTRA,CHANDRAPUR,NANDKISHOR GANGARAM RANGARI,AMBEDKARITE PARTY OF INDIA,4850
2377,MAHARASHTRA,CHANDRAPUR,FIRAJ PATHAN,BAHUJAN MUKTI PARTY,4341
2378,MAHARASHTRA,CHANDRAPUR,QURESHI M. EKHALAK M. YUSUF,SOCIALIST PARTY (INDIA),4176
2379,MAHARASHTRA,CHANDRAPUR,KARTIK GAJANAN KODAPE,INDEPENDENT,3879
2380,MAHARASHTRA,CHANDRAPUR,NITIN VASANT POHANE,LOK BHARATI,3772
2381,MAHARASHTRA,CHANDRAPUR,PANKAJKUMAR SHARMA,ALL INDIA TRINAMOOL CONGRESS,3216
2382,MAHARASHTRA,CHANDRAPUR,GHAYWAN ROSHAN JAMBUWANTRAO,REPUBLICAN PAKSHA (KHORIPA),2736
2383,MAHARASHTRA,CHANDRAPUR,ATUL ASHOK MUNGINWAR,INDEPENDENT,2693
2384,MAHARASHTRA,CHANDRAPUR,SIDDHARTH RAUT,PRABUDDHA REPUBLICAN PARTY,2188
2385,MAHARASHTRA,CHANDRAPUR,SANJAY NILKANTH GAWANDE,INDEPENDENT,2167
2386,MAHARASHTRA,CHANDRAPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,8257
2387,MAHARASHTRA,YAVATMAL-WASHIM,GAWALI BHAVANA PUNDLIKRAO,SHIVSENA,477905
2388,MAHARASHTRA,YAVATMAL-WASHIM,ADV.SHIVAJIRAO SHIVARAMJI MOGHE,INDIAN NATIONAL CONGRESS,384089
2389,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD BALIRAM PARASHRAM,BAHUJAN SAMAJ PARTY,48981
2390,MAHARASHTRA,YAVATMAL-WASHIM,RAJU OR BHARATRAJE UDDHAORAO PATIL,MAHARASHTRA NAVNIRMAN SENA,26194
2391,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD MOHAN MALLU,BHARIPA BAHUJAN MAHASANGH,22143
2392,MAHARASHTRA,YAVATMAL-WASHIM,GAIKAWAD RAJENDRA VITTHAL,INDEPENDENT,7482
2393,MAHARASHTRA,YAVATMAL-WASHIM,ULHAS VASRAMJI JADHAO,INDEPENDENT,7166
2394,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD NARESH FULSING,AAM AADMI PARTY,6423
2395,MAHARASHTRA,YAVATMAL-WASHIM,ABRAR AHMAD MAHMUD KHAN,WELFARE PARTY OF INDIA,5672
2396,MAHARASHTRA,YAVATMAL-WASHIM,DHOTE JAMBUWANTRAO BAPURAO,ALL INDIA FORWARD BLOC,4708
2397,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD INDUWAR KASHIRAM,BAHUJAN MUKTI PARTY,4627
2398,MAHARASHTRA,YAVATMAL-WASHIM,SUDHAKAR NAMDEORAO GHAYAWAN,REPUBLICAN PARTY OF INDIA (KHOBRAGADE),3602
2399,MAHARASHTRA,YAVATMAL-WASHIM,NARESH MAHADEORAO GUGHANE,INDEPENDENT,3422
2400,MAHARASHTRA,YAVATMAL-WASHIM,AHMAD PARVEZ IQBAL AHMAD NUR MOHAMMAD,SAMAJWADI PARTY,3262
2401,MAHARASHTRA,YAVATMAL-WASHIM,PRAKASH RAGHUNATH RAUT,INDEPENDENT,2514
2402,MAHARASHTRA,YAVATMAL-WASHIM,GURNULE RAMESH VITHOBA,INDEPENDENT,2484
2403,MAHARASHTRA,YAVATMAL-WASHIM,SAWAKE RAMKRUSHNA PUNDLIKRAO,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) RED STAR,2193
2404,MAHARASHTRA,YAVATMAL-WASHIM,CHAVAN VINOD NARAYAN,INDEPENDENT,2177
2405,MAHARASHTRA,YAVATMAL-WASHIM,SHAIKH JABBAR SHAIKH USUF,INDEPENDENT,2172
2406,MAHARASHTRA,YAVATMAL-WASHIM,SURESH RAJARAM MUKHMALE,MAHARASHTRA VIKAS AGHADI,2130
2407,MAHARASHTRA,YAVATMAL-WASHIM,RAGHUNATH SHANKARRAO SHELKE,AMBEDKARIST REPUBLICAN PARTY,1911
2408,MAHARASHTRA,YAVATMAL-WASHIM,PRASHANT PANDHARINATH SURVE,INDEPENDENT,1558
2409,MAHARASHTRA,YAVATMAL-WASHIM,KAMBLE UTTAM BHAGAJI,PRABUDDHA REPUBLICAN PARTY,1402
2410,MAHARASHTRA,YAVATMAL-WASHIM,SHYAMKUMAR BAPURAO LOKHANDE,INDEPENDENT,1218
2411,MAHARASHTRA,YAVATMAL-WASHIM,MESHRAM DNYANESHWAR TUKARAM,INDEPENDENT,1036
2412,MAHARASHTRA,YAVATMAL-WASHIM,PATIL UPENDRA BABARAO,INDEPENDENT,895
2413,MAHARASHTRA,YAVATMAL-WASHIM,NONE OF THE ABOVE,NONE OF THE ABOVE,5583
2414,MAHARASHTRA,HINGOLI,RAJEEV SHANKARRAO SATAV,INDIAN NATIONAL CONGRESS,467397
2415,MAHARASHTRA,HINGOLI,WANKHEDE SUBHASH BAPURAO,SHIVSENA,465765
2416,MAHARASHTRA,HINGOLI,JADHAV CHUNNILAL MOHAN,BAHUJAN SAMAJ PARTY,25145
2417,MAHARASHTRA,HINGOLI,D.B.NAIK,COMMUNIST PARTY OF INDIA (MARXIST),14986
2418,MAHARASHTRA,HINGOLI,UTTAMRAO PANDURANG RATHOD,BAHUJAN MUKTI PARTY,9770
2419,MAHARASHTRA,HINGOLI,RAMRAO HARISING RATHOD,BHARIPA BAHUJAN MAHASANGH,9577
2420,MAHARASHTRA,HINGOLI,DHABE UTTAM MAROTI,INDEPENDENT,7878
2421,MAHARASHTRA,HINGOLI,WANKHEDE SUBHASH NAGORAO,JANATA DAL (UNITED),6284
2422,MAHARASHTRA,HINGOLI,WANKHEDE SUBHASH,INDEPENDENT,6157
2423,MAHARASHTRA,HINGOLI,SATAV ATMARAM RAGHOJI,INDEPENDENT,5000
2424,MAHARASHTRA,HINGOLI,PRINCIPAL DR.VITHAL NAMDEORAO KADAM,AAM AADMI PARTY,3729
2425,MAHARASHTRA,HINGOLI,SATAV RAJU SHANKAR,INDEPENDENT,3522
2426,MAHARASHTRA,HINGOLI,DEVJI GANGARAM ASOLE,INDEPENDENT,3165
2427,MAHARASHTRA,HINGOLI,SHAIKH NAYEEM SHAIKH LAL,SAMAJWADI PARTY,2514
2428,MAHARASHTRA,HINGOLI,BHAROSE ANANT RAMRAO,INDEPENDENT,2506
2429,MAHARASHTRA,HINGOLI,GHUNNAR PRAKASH VITTHALRAO,INDEPENDENT,2497
2430,MAHARASHTRA,HINGOLI,DESHMUKH BALASAHEB DESAI,INDEPENDENT,2154
2431,MAHARASHTRA,HINGOLI,UTTAM RATHOD,INDEPENDENT,2147
2432,MAHARASHTRA,HINGOLI,NAIKWADE DIGAMBAR GUNAJI,INDEPENDENT,2049
2433,MAHARASHTRA,HINGOLI,DESAI PANDURANG DEVRAO,JANATA DAL (SECULAR),1675
2434,MAHARASHTRA,HINGOLI,SANTOSH NAMDEORAO SAGNE,AWAMI VIKAS PARTY,1526
2435,MAHARASHTRA,HINGOLI,SURAJ VISHWANATH KONDARWAD,INDEPENDENT,1322
2436,MAHARASHTRA,HINGOLI,SURYAWANSHI ASHOK BHAGWANRAO,INDEPENDENT,1292
2437,MAHARASHTRA,HINGOLI,NONE OF THE ABOVE,NONE OF THE ABOVE,3107
2438,MAHARASHTRA,NANDED,ASHOK SHANKARRAO CHAVAN,INDIAN NATIONAL CONGRESS,493075
2439,MAHARASHTRA,NANDED,D. B. PATIL,BHARATIYA JANATA PARTY,411620
2440,MAHARASHTRA,NANDED,RAJRATNA AMBEDKAR,BAHUJAN MUKTI PARTY,28447
2441,MAHARASHTRA,NANDED,DR. HANSRAJ DADARAOJI VAIDYA,BAHUJAN SAMAJ PARTY,22809
2442,MAHARASHTRA,NANDED,FEROZ KHAN GAZI,INDEPENDENT,8088
2443,MAHARASHTRA,NANDED,PANJABRAO SHRIHARI WADJE PATIL,INDEPENDENT,5825
2444,MAHARASHTRA,NANDED,BOCHARE SHANKAR MAHADJI,INDEPENDENT,5694
2445,MAHARASHTRA,NANDED,MOHD. MAROOF AB. RAUF,INDEPENDENT,4771
2446,MAHARASHTRA,NANDED,RAMCHANDRA GYANOBA SAWANT,BHARIPA BAHUJAN MAHASANGH,4206
2447,MAHARASHTRA,NANDED,GRANTHI NARENDRASINGH ANMOLSINGH,AAM AADMI PARTY,3397
2448,MAHARASHTRA,NANDED,RAMCHANDRA GANGARAM BHARANDE,INDEPENDENT,3067
2449,MAHARASHTRA,NANDED,DATTARAM BALAJI SURWANSHI,INDEPENDENT,2882
2450,MAHARASHTRA,NANDED,PATHAN ZAFAR ALIKHAN MEHMOOD ALIKHAN,INDEPENDENT,1993
2451,MAHARASHTRA,NANDED,GHUNNAR PRAKASH VITHALRAO,INDEPENDENT,1753
2452,MAHARASHTRA,NANDED,SHINDE BALAJI VISHWANATHRAO,SAMAJWADI PARTY,1724
2453,MAHARASHTRA,NANDED,SONTAKKE LAXMAN KISHAN,INDEPENDENT,1667
2454,MAHARASHTRA,NANDED,ALTAF AHMED IQBAL AHMED,INDIAN UNION MUSLIM LEAGUE,1547
2455,MAHARASHTRA,NANDED,HANMANTE VIJAY CHANDRAO,INDEPENDENT,1479
2456,MAHARASHTRA,NANDED,ADV. DHONDOPANT NAGORAO HANUMANTE,INDEPENDENT,1473
2457,MAHARASHTRA,NANDED,SAYYED TANVEER SAYYADHAMAJA,MAJLIS BACHAO TAHREEK,1288
2458,MAHARASHTRA,NANDED,ADV. DEELIP PRABHAKARRAO KULKARNI (PHULWALKAR),INDEPENDENT,1285
2459,MAHARASHTRA,NANDED,SHAIKH AFZALUDDIN AZEEMUDDIN,LOK BHARATI,1065
2460,MAHARASHTRA,NANDED,VENUGOPAL SHASTRI TUMULURI S/O RAMKRISHNA,INDEPENDENT,1040
2461,MAHARASHTRA,NANDED,NONE OF THE ABOVE,NONE OF THE ABOVE,3155
2462,ANDHRA PRADESH,AMALAPURAM,DR PANDULA RAVINDRA BABU,TELUGU DESAM,594547
2463,ANDHRA PRADESH,AMALAPURAM,PINIPE VISWARUPU,YUVAJANA SRAMIKA RYTHU CONGRESS PARTY,473971
2464,ANDHRA PRADESH,AMALAPURAM,AITHABATHULA JOGESWARA VENKATA BUTCHI MAHESWARA RAO,INDIAN NATIONAL CONGRESS,12182
2465,ANDHRA PRADESH,AMALAPURAM,G.V.HARSHA KUMAR,JAI SAMAIKYANDHRA PARTY,9931
2466,ANDHRA PRADESH,AMALAPURAM,GEDDAM SAMPADA RAO,BAHUJAN SAMAJ PARTY,7219
2467,ANDHRA PRADESH,AMALAPURAM,KUNCHE PEDASATYANARAYANA,PYRAMID PARTY OF INDIA,4560
2468,ANDHRA PRADESH,AMALAPURAM,KONKI VENKATA RAO,REPUBLICAN PAKSHA (KHORIPA),3233
2469,ANDHRA PRADESH,AMALAPURAM,VIJAYA CHAKRAVARTHY PANTHAGADA,REPUBLICAN PARTY OF INDIA (KHOBRAGADE),2867
2470,ANDHRA PRADESH,AMALAPURAM,VADDI WINSTON CHURCHILL,INDEPENDENT,1684
2471,ANDHRA PRADESH,AMALAPURAM,YALANGI RAMESH,INDEPENDENT,1171
2472,ANDHRA PRADESH,AMALAPURAM,KASI CHANDRAMOULI,INDEPENDENT,1110
2473,ANDHRA PRADESH,AMALAPURAM,UNDRU GANI RAJU,INDEPENDENT,862
2474,ANDHRA PRADESH,AMALAPURAM,BHASKARA RAO BUNGA,INDEPENDENT,824
2475,ANDHRA PRADESH,AMALAPURAM,KOMMU SATYAVATHI,INDEPENDENT,625
2476,ANDHRA PRADESH,AMALAPURAM,NONE OF THE ABOVE,NONE OF THE ABOVE,6141
2477,MAHARASHTRA,PARBHANI,JADHAV SANJAY (BANDU) HARIBHAU,SHIVSENA,578455
2478,MAHARASHTRA,PARBHANI,BHAMBALE VIJAY MANIKRAO,NATIONALIST CONGRESS PARTY,451300
2479,MAHARASHTRA,PARBHANI,GULMIR KHAN,BAHUJAN SAMAJ PARTY,33716
2480,MAHARASHTRA,PARBHANI,COMRADE RAJAN KSHIRSAGAR,COMMUNIST PARTY OF INDIA,12404
2481,MAHARASHTRA,PARBHANI,NISAR SUBHAN KHAN PATHAN,INDEPENDENT,12341
2482,MAHARASHTRA,PARBHANI,MD. ILIYAS MD. AMIR MANIYAR,BHARIPA BAHUJAN MAHASANGH,8006
2483,MAHARASHTRA,PARBHANI,COMRED BHISE GANPAT DEVRAO,INDEPENDENT,7251
2484,MAHARASHTRA,PARBHANI,UDHAV RANGRAO PAWAR (PATIL),INDEPENDENT,6154
2485,MAHARASHTRA,PARBHANI,BABAN (ANNA) MULEY,BAHUJAN MUKTI PARTY,5836
2486,MAHARASHTRA,PARBHANI,ADV. AJAY SITARAM KARANDE PATIL,SAMAJWADI PARTY,5507
2487,MAHARASHTRA,PARBHANI,KAJALE PRADIP MAHADEV,INDEPENDENT,4781
2488,MAHARASHTRA,PARBHANI,SALMA SHRINIWAS KULKARNI,AAM AADMI PARTY,4449
2489,MAHARASHTRA,PARBHANI,PRAMOD MAROTI PANDITKAR,INDEPENDENT,4103
2490,MAHARASHTRA,PARBHANI,RAMRAO DHANSING RATHOD SIR NIRANKARI,INDEPENDENT,3120
2491,MAHARASHTRA,PARBHANI,SK. SALEEM,MAJLIS BACHAO TAHREEK,2947
2492,MAHARASHTRA,PARBHANI,SAYED ABDUL RAHIM,WELFARE PARTY OF INDIA,2492
2493,MAHARASHTRA,PARBHANI,ASHOK BABARAO (AMBHORE) DUDHGAONKAR,AMBEDKAR NATIONAL CONGRESS,1869
2494,MAHARASHTRA,PARBHANI,NONE OF THE ABOVE,NONE OF THE ABOVE,17502
2495,MAHARASHTRA,JALNA,DANVE RAOSAHEB DADARAO,BHARATIYA JANATA PARTY,591428
2496,MAHARASHTRA,JALNA,AUTADE VILAS KESHAVRAO,INDIAN NATIONAL CONGRESS,384630
2497,MAHARASHTRA,JALNA,DR. WANKHEDE SHARADCHANDRA GANAPATRAO,BAHUJAN SAMAJ PARTY,23719
2498,MAHARASHTRA,JALNA,M. JAVED A. WAHAB,INDEPENDENT,7704
2499,MAHARASHTRA,JALNA,NADE DNYANESHWAR DAGDUJI,INDEPENDENT,6953
2500,MAHARASHTRA,JALNA,BABASAHEB PATIL SHINDE,INDEPENDENT,6547
2501,MAHARASHTRA,JALNA,DILIP DATTA MHASKE,AAM AADMI PARTY,4622
2502,MAHARASHTRA,JALNA,VITTHAL SAHEBRAO SHELKE,AMBEDKARITE PARTY OF INDIA,4587
2503,MAHARASHTRA,JALNA,KAKARWAL PRATAPSING MAHAJAN,INDEPENDENT,4237
2504,MAHARASHTRA,JALNA,AGRAWAL KUNJBIHARI JUGALKISHOR,SAMAJWADI PARTY,3469
2505,MAHARASHTRA,JALNA,RAMBHAU HARIBHAU UGLE,RASHTRIYA SANT SANDESH PARTY,3283
2506,MAHARASHTRA,JALNA,KARANDE GANESH NAVNATHRAO,INDEPENDENT,2874
2507,MAHARASHTRA,JALNA,MIRZA AFSAR BEG,WELFARE PARTY OF INDIA,2467
2508,MAHARASHTRA,JALNA,RATHOD RAMESH LALSING,BAHUJAN MUKTI PARTY,2462
2509,MAHARASHTRA,JALNA,UNGE RAMBHAU KUNDLIK,INDEPENDENT,2240
2510,MAHARASHTRA,JALNA,AD. MAHESH VITTHALRAO KHARAT,INDEPENDENT,1967
2511,MAHARASHTRA,JALNA,ASHOK VITTHAL SONWANE,INDEPENDENT,1894
2512,MAHARASHTRA,JALNA,SANJAY NIVRUTTI HIVRALE,AMBEDKAR NATIONAL CONGRESS,1821
2513,MAHARASHTRA,JALNA,SAYYAD HUSAIN AHMAD,INDEPENDENT,1655
2514,MAHARASHTRA,JALNA,MOHAMMAD ASAD SHAIKH AHEMAD,MINORITIES DEMOCRATIC PARTY,1342
2515,MAHARASHTRA,JALNA,RAMBHAU VITTHAL CHINCHORE,INDEPENDENT,1120
2516,MAHARASHTRA,JALNA,SAPKAL LILABAI DHARMA,INDEPENDENT,1110
2517,MAHARASHTRA,JALNA,NONE OF THE ABOVE,NONE OF THE ABOVE,4128
2518,MAHARASHTRA,AURANGABAD,CHANDRAKANT BHAURAO KHAIRE,SHIVSENA,520902
2519,MAHARASHTRA,AURANGABAD,PATIL NITIN SURESH,INDIAN NATIONAL CONGRESS,358902
2520,MAHARASHTRA,AURANGABAD,JEVRIKAR INDRAKUMAR DNYANOBA,BAHUJAN SAMAJ PARTY,37419
2521,MAHARASHTRA,AURANGABAD,SUBHASH KALYANRAO LOMTE,AAM AADMI PARTY,11974
2522,MAHARASHTRA,AURANGABAD,TRIBHUVAN MADHUKAR PADMAKAR,INDEPENDENT,6135
2523,MAHARASHTRA,AURANGABAD,DANDGE NANASAHEB DAMODHAR,INDEPENDENT,5901
2524,MAHARASHTRA,AURANGABAD,ABDUL KHUDUS ABDUL SAMAD SHAIKH,BAHUJAN MUKTI PARTY,3775
2525,MAHARASHTRA,AURANGABAD,NADEEM RANA,INDEPENDENT,2922
2526,MAHARASHTRA,AURANGABAD,SAYYAD SHAFIYODDIN VAHIYODDIN,WELFARE PARTY OF INDIA,2885
2527,MAHARASHTRA,AURANGABAD,GAYAKE SADASHIV AMBADAS,SAMAJWADI PARTY,2646
2528,MAHARASHTRA,AURANGABAD,PHULARE SURESH ASARAM,INDEPENDENT,2520
2529,MAHARASHTRA,AURANGABAD,KAILAS CHANDRABHAN THENGDE,INDEPENDENT,2123
2530,MAHARASHTRA,AURANGABAD,ANKUSH MUNJAJI TUPSAMUNDRE,INDEPENDENT,2019
2531,MAHARASHTRA,AURANGABAD,BANSODE UDHAV GOVARDHAN,INDEPENDENT,1795
2532,MAHARASHTRA,AURANGABAD,SHAIK SAYYAD SHAIK MAHMOOD,INDEPENDENT,1581
2533,MAHARASHTRA,AURANGABAD,AHAMAD AZIZ AHAMAD MATEEN,INDEPENDENT,1572
2534,MAHARASHTRA,AURANGABAD,JAGDIP VISHWANATH SHINDE,INDEPENDENT,1530
2535,MAHARASHTRA,AURANGABAD,NANDARKAR VISHAL UDDHAV,INDEPENDENT,1306
2536,MAHARASHTRA,AURANGABAD,RAJU BABURAO DOLE,INDEPENDENT,1238
2537,MAHARASHTRA,AURANGABAD,MOHMMAD KISMATWALA KASIM KISMATWALA,GAREEB AADMI PARTY,1201
2538,MAHARASHTRA,AURANGABAD,JADHAV PUSHPA SHANTILAL,AMBEDKAR NATIONAL CONGRESS,1038
2539,MAHARASHTRA,AURANGABAD,DR. FEROZ KHAN MURTUZA KHAN,INDEPENDENT,978
2540,MAHARASHTRA,AURANGABAD,BHANUDAS RAMDAS SARODE,INDEPENDENT,934
2541,MAHARASHTRA,AURANGABAD,BANSWAL MANNALAL PREMCHAND,PRABUDDHA REPUBLICAN PARTY,893
2542,MAHARASHTRA,AURANGABAD,BALASAHEB ASARAM SARATE,INDEPENDENT,880
2543,MAHARASHTRA,AURANGABAD,JAWAHARLAL LAXMAN BHAGURE,INDEPENDENT,878
2544,MAHARASHTRA,AURANGABAD,BALASAHEB VITTHAL AWARE,INDEPENDENT,614
2545,MAHARASHTRA,AURANGABAD,NONE OF THE ABOVE,NONE OF THE ABOVE,6372
2546,MAHARASHTRA,DINDORI,CHAVAN HARISHCHANDRA DEORAM,BHARATIYA JANATA PARTY,542784
2547,MAHARASHTRA,DINDORI,DR. BHARATI PRAVIN PAWAR,NATIONALIST CONGRESS PARTY,295165
2548,MAHARASHTRA,DINDORI,COM. HEMANT MOTIRAM WAGHERE,COMMUNIST PARTY OF INDIA (MARXIST),72599
2549,MAHARASHTRA,DINDORI,MALI SHARAD SAHEBRAO,BAHUJAN SAMAJ PARTY,17724
2550,MAHARASHTRA,DINDORI,GAIKWAD ABHIJEET KALYANRAO,INDEPENDENT,10267
2551,MAHARASHTRA,DINDORI,PRABHAT CHINDHU SONAWANE,BHARIPA BAHUJAN MAHASANGH,5578
2552,MAHARASHTRA,DINDORI,AJITDADA BHIKA PAWAR,INDEPENDENT,5177
2553,MAHARASHTRA,DINDORI,PROF. DNYANESHWAR DAMU MALI,AAM AADMI PARTY,4067
2554,MAHARASHTRA,DINDORI,KAILAS SAKHARAM MORE,INDEPENDENT,3900
2555,MAHARASHTRA,DINDORI,BHARAT KISAN MATE,BAHUJAN MUKTI PARTY,2024
2556,MAHARASHTRA,DINDORI,NONE OF THE ABOVE,NONE OF THE ABOVE,10897
2557,MAHARASHTRA,NASHIK,GODSE HEMANT TUKARAM,SHIVSENA,494735
2558,MAHARASHTRA,NASHIK,CHHAGAN BHUJBAL,NATIONALIST CONGRESS PARTY,307399
2559,MAHARASHTRA,NASHIK,DR. PRADEEP PAWAR,MAHARASHTRA NAVNIRMAN SENA,63050
2560,MAHARASHTRA,NASHIK,DINKAR DHARMA PATIL,BAHUJAN SAMAJ PARTY,20896
2561,MAHARASHTRA,NASHIK,ADV. TANAJI SUKDEO JAIBHAVE,COMMUNIST PARTY OF INDIA (MARXIST),17154
